task_id,text,final_label,confidence,reasoning,reached_agreement,agreement_round,used_moderator,used_adjudicator,needs_human,moderator_agreements,moderator_disagreements,moderator_closer,adjudication_confidence,adjudication_reasoning,agent_a_argument,agent_a_evidence,agent_b_argument,agent_b_evidence,debate_rounds_count
58a09641-6840-5a32-9e74-c1be3e73e794,Tôi biết rất nhiều người Mỹ gốc Việt từng bầu cho Hillary năm 2016 nhưng sẽ bầu cho Trump năm 2020 này,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific, particularized observation about a demographic’s shifting voting behavior, reinforcing a point about political change among Vietnamese Americans. It contributes meaningful context to a political discussion, not just emotion or trivia.",Tôi biết rất nhiều người Mỹ gốc Việt từng bầu cho Hillary năm 2016 nhưng sẽ bầu cho Trump năm 2020 này,"The comment provides a specific, particularized observation about Vietnamese-American voting behavior across two elections, reinforcing a point about political shift. It contributes meaningful context to a political discussion, not just emotion or trivia. This qualifies as constructive under the guideline of offering specific, informed opinion that promotes the topic.",Tôi biết rất nhiều người Mỹ gốc Việt từng bầu cho Hillary năm 2016 nhưng sẽ bầu cho Trump năm 2020 này,1
f093594c-f481-5e4a-a3c8-6ab994435229,Fadil nhé. Bền bỉ ít hỏng vặt số tự động. Ngon nhất trong phân khúc A.,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces a specific opinion about a car model’s reliability ('bền bỉ ít hỏng vặt') and superiority ('ngon nhất trong phân khúc A'), providing particularized, evaluative details that promote discussion about vehicle performance in the A-segment — meeting Label 1 criteria despite brevity.",Bền bỉ ít hỏng vặt số tự động. Ngon nhất trong phân khúc A.,"The comment provides specific, particularized opinions about a car’s reliability ('bền bỉ ít hỏng vặt số tự động') and market positioning ('ngon nhất trong phân khúc A'), reinforcing a clear viewpoint. It contributes to product discussion by offering evaluative details, not just emotion. Length is irrelevant — the specificity qualifies it as constructive.",Bền bỉ ít hỏng vặt số tự động. Ngon nhất trong phân khúc A.,1
798b73f8-3f58-56ce-8806-6f242c947691,"Trump một lần nữa không thể trả lời câu hỏi về chính sách Bảo HIểm Sức Khoẻ dù rằng đã gắng sức dẹp Obamacare, ACA trong gần bốn năm qua. Về KT Trump chỉ muốn mở cửa lại tất cả, luôn cả trường học và cho rằng COVID-19 không ảnh hưởng gì tới người nhỏ yuổi, con nít. Cuồng Trump có chính sách gì thì phải gợi ý gấp cho ông không thì trễ mất.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides specific, particularized criticisms of Trump’s policies on healthcare and COVID-19, referencing concrete actions (dẹp Obamacare) and claims (COVID-19 harmless to children). It reinforces a clear viewpoint with factual context, promoting political discourse rather than expressing mere emotion. Length is not required for constructiveness — precision is.","Trump một lần nữa không thể trả lời câu hỏi về chính sách Bảo HIểm Sức Khoẻ... Trump chỉ muốn mở cửa lại tất cả... cho rằng COVID-19 không ảnh hưởng gì tới người nhỏ tuổi, con nít","The comment provides specific, particularized criticism of Trump’s healthcare and COVID-19 policies, references concrete actions (dẹp Obamacare), and urges policy suggestions — reinforcing a viewpoint with factual context. This meets Label 1 criteria: it contributes meaningfully to political discourse, not merely expressing emotion or randomness.",Trump một lần nữa không thể trả lời câu hỏi về chính sách Bảo HIểm Sức Khoẻ... Cuồng Trump có chính sách gì thì phải gợi ý gấp cho ông không thì trễ mất.,1
c1cb56dd-6e4e-50f7-8d53-a2ba5aa7fe17,"Rất nhiều bác tài tham gia giao thông bị báo lỗi sai làn nhưng thực tế chỉ là không tuân theo biển báo, vạch kẻ đường.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific, particularized observation about traffic enforcement errors, distinguishing between automated system mislabeling and actual violations of road signs/lines. It reinforces a point of view with real-world context, contributing to public discourse on traffic fairness — meeting Label 1 criteria despite brevity.","Rất nhiều bác tài tham gia giao thông bị báo lỗi sai làn nhưng thực tế chỉ là không tuân theo biển báo, vạch kẻ đường.","The comment provides a specific, particularized observation about traffic enforcement errors, distinguishing between automated mislabeling and actual violations of road signs/lines. It reinforces a point of view with real-world context, contributing to public discourse on traffic fairness — meeting Label 1 criteria despite brevity.","Rất nhiều bác tài tham gia giao thông bị báo lỗi sai làn nhưng thực tế chỉ là không tuân theo biển báo, vạch kẻ đường.",1
e13bedd1-a389-59f0-a53d-73bcdf021f36,Bàn giao tất cả mặt bằng càng sớm càng tốt. Đề nghị các cấp chính quyền ko để người dân xây nhà quanh sân bay và nhà phải cách xa 5 cây số. Đảm bảo tương lai sân bay sẽ ko bị tắc nghẽn quá tải đem lại tầm nhìn môi trường phát triển cho TP.,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides specific policy recommendations (5km buffer zone, preventing construction near airport) and links them to long-term urban development goals. It reinforces a clear viewpoint with actionable details, directly promoting constructive discussion on infrastructure planning — meeting all Label 1 criteria.",Bàn giao tất cả mặt bằng càng sớm càng tốt. Đề nghị các cấp chính quyền ko để người dân xây nhà quanh sân bay và nhà phải cách xa 5 cây số. Đảm bảo tương lai sân bay sẽ ko bị tắc nghẽn quá tải đem lại tầm nhìn môi trường phát triển cho TP.,"The comment provides specific policy recommendations (e.g., 5km buffer zone, urgent land handover) and links them to long-term urban development goals. It reinforces a clear viewpoint with actionable details, directly contributing to the topic of airport expansion planning — meeting all Label 1 criteria.",Bàn giao tất cả mặt bằng càng sớm càng tốt. Đề nghị các cấp chính quyền ko để người dân xây nhà quanh sân bay và nhà phải cách xa 5 cây số. Đảm bảo tương lai sân bay sẽ ko bị tắc nghẽn quá tải đem lại tầm nhìn môi trường phát triển cho TP.,1
77a59c33-34d0-5d78-86d1-f2848babb79c,"Mình đang ngắm 1 căn chung cư, giá thì hơn 3ty, mà đau đầu quá. Tính đi tính lại mãi mà chưa dám chốt vì ko đủ tiền phải đi vay, may mà thu nhập tương đối 1 tí chứ cũng ko dám mơ mộng. Chọn chung cư vì cho các con các tiện ích sinh hoạt, chứ suốt ngày ôm cái TV thôi. Mà ko biết mua dc rồi thì tụi nó sử dụng như mình nghĩ ko nữa. Lại đau đầu.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides specific, personal reasoning about housing decisions—citing cost, financial strain, child-centric motivations, and uncertainty about future usage. It reinforces a nuanced viewpoint on urban living, contributing meaningfully to discussions about housing affordability and family priorities. Not merely emotional; it’s a detailed, reflective opinion.","chọn chung cư vì cho các con các tiện ích sinh hoạt, chứ suốt ngày ôm cái TV thôi. Mà ko biết mua dc rồi thì tụi nó sử dụng như mình nghĩ ko nữa.","The comment provides specific personal financial context, reasoned motivations (children’s amenities), and a nuanced concern about future usage — all reinforcing a detailed viewpoint on housing decisions. It contributes meaningfully to discussions on urban living and affordability, meeting Label 1 criteria despite emotional tone.","Mình đang ngắm 1 căn chung cư, giá thì hơn 3ty... tính đi tính lại mãi mà chưa dám chốt vì ko đủ tiền phải đi vay... chọn chung cư vì cho các con các tiện ích sinh hoạt, chứ suốt ngày ôm cái TV thôi. Mà ko biết mua dc rồi thì tụi nó sử dụng như mình nghĩ ko nữa.",1
bcf8dbe2-04cc-5279-a46b-403ae7d004ee,"Ở nhiều quốc gia, trẻ em được học bơi rất sớm. Hồ bơi cũng khá đơn giản, chỉ là những hồ bơi bằng vải bạt được bơm căng lên. Hồi tôi còn ở Úc năm 2001, tôi thấy hầu hết trẻ ở các lớp mẫu giáo đều có thể bơi lội được.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides specific, particularized evidence from personal experience in Australia (2001) to reinforce a point about early swimming education, contributing meaningful context to the topic. It is not a generic wish or random fact, but a detailed observation that promotes discussion on child safety and education practices.","Ở nhiều quốc gia, trẻ em được học bơi rất sớm. Hồ bơi cũng khá đơn giản, chỉ là những hồ bơi bằng vải bạt được bơm căng lên. Hồi tôi còn ở Úc năm 2001, tôi thấy hầu hết trẻ ở các lớp mẫu giáo đều có thể bơi lội được.","The comment provides specific, particularized evidence from personal experience in Australia (2001) to reinforce a point about early swimming education. It includes concrete details about pool types and observed behaviors, contributing meaningful context to the topic. This meets Label 1 criteria: information-rich and promotes discussion, not merely emotional or vague.","Ở nhiều quốc gia, trẻ em được học bơi rất sớm. Hồ bơi cũng khá đơn giản, chỉ là những hồ bơi bằng vải bạt được bơm căng lên. Hồi tôi còn ở Úc năm 2001, tôi thấy hầu hết trẻ ở các lớp mẫu giáo đều có thể bơi lội được.",1
f223b3fa-6b93-5892-8425-b6905a87a915,"Còn một kịch bản đang được bàn luận trên thế giới mạng là Trump chỉ giả bệnh, vừa tránh được hai cuộc tranh luận vừa lấy được sự thương hại của người dân, sau hai tuần sẽ tuyên bố khỏi bệnh và tuyên bố mình đã có kháng thể, sức khỏe lại tốt hơn Biden. Đối với trump không có điều gì là không dám làm.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment presents a specific, detailed political hypothesis with particularized claims about Trump’s behavior and strategy, reinforcing a critical viewpoint. It contributes to public discourse by analyzing motives and potential manipulation, not merely expressing emotion. The specificity and contextual reasoning qualify it as constructive under the guidelines.","Còn một kịch bản đang được bàn luận trên thế giới mạng là Trump chỉ giả bệnh, vừa tránh được hai cuộc tranh luận vừa lấy được sự thương hại của người dân, sau hai tuần sẽ tuyên bố khỏi bệnh và tuyên bố mình đã có kháng thể, sức khỏe lại tốt hơn Biden. Đối với trump không có điều gì là không dám làm.","The comment presents a specific, detailed political hypothesis with particularized claims about Trump’s behavior and strategy, contributing to public discourse by analyzing motives and potential outcomes — meeting Label 1 criteria. It is not mere emotion or random fact, but an opinion grounded in observed patterns, thus promoting the topic.","Còn một kịch bản đang được bàn luận trên thế giới mạng là Trump chỉ giả bệnh, vừa tránh được hai cuộc tranh luận vừa lấy được sự thương hại của người dân, sau hai tuần sẽ tuyên bố khỏi bệnh và tuyên bố mình đã có kháng thể, sức khỏe lại tốt hơn Biden. Đối với trump không có điều gì là không dám làm.",1
02a46ad8-4efc-5919-90c8-94548c405bbb,"Chó bố sau khi đi làm xa về: ""thằng đen sỳ này là con ai ở đâu ra hả?""",0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment is a humorous, nonspecific remark with no substantive information, opinion, or contribution to a topic. It expresses surprise or sarcasm but offers no analysis, context, or reinforcement of a viewpoint. Despite its length, it lacks meaningful engagement — fitting Label 0 as a trivial, emotional utterance, not constructive discourse.","""thằng đen sỳ này là con ai ở đâu ra hả?""","The comment is a humorous, nonspecific remark with no substantive information, opinion, or contribution to any topic. It expresses surprise in colloquial slang but offers no analysis, context, or meaningful engagement. Even though it’s phrased as dialogue, it lacks purpose beyond casual banter — fitting Label 0 as a simple emotional reaction with no constructive value.","""thằng đen sỳ này là con ai ở đâu ra hả?""",1
5db1aff2-1818-55ef-8ca0-3ca5ec31e1a8,"với 25.85 điểm, con gái mình đậu vào Quản trị luật rồi !",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific, factual achievement (25.85 points, admission to Law Administration), reinforcing a personal perspective on academic success. It contributes meaningful, particularized information to the topic of education outcomes, aligning with Label 1 criteria despite its brevity.","với 25.85 điểm, con gái mình đậu vào Quản trị luật rồi !","The comment provides a specific, factual achievement (25.85 points, admission to Law Administration), which reinforces a personal viewpoint and contributes meaningful context to educational success discussions. It is not a generic emotion but a concrete update that promotes the topic of academic achievement in Vietnam.","với 25.85 điểm, con gái mình đậu vào Quản trị luật rồi !",1
3ef5e9e2-d6a5-5e53-aeb3-f62e6143bff2,Cú tiếp đất trăm triệu đô theo làn khói ...,0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment uses metaphorical, vague language without specific information, opinion, or contribution to the topic. It evokes imagery ('làn khói') but offers no factual, analytical, or reasoned perspective. No context or detail is provided to reinforce a viewpoint or promote discussion. This is poetic but empty — a stylistic flourish lacking substance, fitting Label 0.",Cú tiếp đất trăm triệu đô theo làn khói ...,"The comment uses metaphorical, vague language ('theo làn khói') without providing specific information, opinion, or context. It expresses no clear viewpoint, offers no data or analysis, and contributes no meaningful insight to any topic. It reads as poetic but empty — a stylistic flourish lacking substance. Even if metaphorical, it fails to reinforce, explain, or promote discussion. Simple imagery ≠ constructive contribution.",Cú tiếp đất trăm triệu đô theo làn khói ...,1
44f7f20f-0a22-5169-a771-94d49fa4aa44,Không có gì vượt trội so với cái balo của trường mầm non con mình giá tầm 120 nghìn VNĐ. Còn cái bà dì tặng không rõ mua bao nhiêu tiền nhưng giá tag là 25 USD thì trông xinh hơn của Stormi luôn. Vạch đích là do mình tự nghĩ ra chứ con trẻ thì vui vẻ là được.,1,0.8,Agents agreed at Round 1 on Label 1. Confidence: 0.8,True,1,False,False,False,,,,,,"The comment provides specific comparisons (price, appearance), expresses a particularized opinion on parenting priorities, and reinforces the viewpoint that child happiness matters more than material status — all key traits of constructive feedback.",Không có gì vượt trội so với cái balo của trường mầm non con mình giá tầm 120 nghìn VNĐ... giá tag là 25 USD thì trông xinh hơn của Stormi luôn. Vạch đích là do mình tự nghĩ ra chứ con trẻ thì vui vẻ là được.,"The comment provides specific, particularized opinions comparing backpacks, cites prices, and offers a thoughtful perspective on parenting priorities ('con trẻ thì vui vẻ là được'). It reinforces a viewpoint with concrete examples, contributing meaningfully to the discussion on child products and parental values — meeting Label 1 criteria.",Không có gì vượt trội so với cái balo của trường mầm non con mình giá tầm 120 nghìn VNĐ... giá tag là 25 USD thì trông xinh hơn của Stormi luôn. Vạch đích là do mình tự nghĩ ra chứ con trẻ thì vui vẻ là được.,1
ffec69bd-26a3-5e1e-b0ee-5e219bfb4a68,"May mắn quá,ra đường giờ hông biết hung thần từ đâu xuất hiện luôn,chờ đèn đỏ cũng hông tha,mong ai cũng được bình an khi tham gia giao thông!",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment expresses a specific concern about road danger ('hung thần từ đâu xuất hiện', 'chờ đèn đỏ cũng hông tha') and reinforces a constructive call for safety ('mong ai cũng được bình an'), promoting awareness. It’s not just emotion—it contextualizes risk and urges collective responsibility, meeting Label 1 criteria.",mong ai cũng được bình an khi tham gia giao thông!,"The comment expresses a specific concern about road danger ('hung thần từ đâu xuất hiện', 'chờ đèn đỏ cũng hông tha') and promotes road safety awareness by urging collective well-being. It’s not just emotion—it reinforces a viewpoint with contextual examples, contributing meaningfully to traffic safety discourse.",mong ai cũng được bình an khi tham gia giao thông!,1
e10768c4-304d-5a9a-ad8f-b570f5c93cec,Bimmer quả này xuống dốc không phanh.,0,0.95,Agents agreed at Round 2 on Label 0. Confidence: 0.95,True,2,False,False,False,,,,,,"The phrase 'xuống dốc không phanh' is a colloquial metaphor expressing vague negativity without context, data, or reasoned argument. It does not specify what is declining, why, or how — failing to reinforce a point with information or promote meaningful discussion. While vivid, it remains an emotional outburst, not a constructive contribution per guidelines.",Bimmer quả này xuống dốc không phanh,"While 'xuống dốc không phanh' is vivid, it remains a vague, culturally idiomatic expression without context—no subject, no data, no reasoning. It expresses emotion, not opinion. Label 1 requires specific information or particularized analysis; this offers neither. Even brief comments must contribute meaningfully. This is an emotional outburst, not constructive discourse.",Bimmer quả này xuống dốc không phanh,2
322033e8-5b0a-5866-8db7-0eb922d1d68f,"Vài hôm thì không biết còn mấy con do trăn, rắn, đại bàng, diều hâu,... Tóm lại là chúc các bạn may mắn.",0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment briefly lists animals (trăn, rắn, đại bàng...) but offers no analysis, solution, or reasoned opinion. The closing phrase 'chúc các bạn may mắn' is a generic well-wish with no substantive contribution to the topic. Despite mentioning entities, it lacks depth, context, or promotion of meaningful discussion — meeting Label 0 criteria.",Tóm lại là chúc các bạn may mắn.,"The comment ends with a generic well-wish ('chúc các bạn may mắn'), which expresses simple emotion without providing specific information, analysis, or meaningful contribution to the topic. The prior mention of animals is vague and unsupported, offering no particularized opinion or constructive insight. Thus, it meets Label 0 criteria.",chúc các bạn may mắn,1
9912bc11-621e-5f48-a7c1-64513385f94b,"Mình thấy Binz chất giọng rất hay và ấm áp nên Rap Melody sẽ hay hơn. Đặc biệt thích mấy bài Sao cũng được, OK, So Close, So Far.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces a specific opinion about Binz’s vocal quality and its impact on melodic rap, naming exact songs as evidence. It contributes meaningfully to the topic by offering particularized, informed preference rather than generic emotion, aligning with Label 1 criteria.","Mình thấy Binz chất giọng rất hay và ấm áp nên Rap Melody sẽ hay hơn. Đặc biệt thích mấy bài Sao cũng được, OK, So Close, So Far.","The comment provides specific, particularized opinions about Binz’s vocal quality and names exact songs to support the claim that melodic rap is more effective. This reinforces a viewpoint with concrete examples, contributing meaningfully to a discussion about music style — meeting Label 1 criteria despite its brevity.","Mình thấy Binz chất giọng rất hay và ấm áp nên Rap Melody sẽ hay hơn. Đặc biệt thích mấy bài Sao cũng được, OK, So Close, So Far.",1
1f4df88b-8f25-5a1a-90ee-f73cc80a1505,"Cho đàn ông thanh niên trở lên, nên dùng INTERLUDE BLACK IRIS MAN cho các bữa tiệc tùng sang trọng sành điệu. Nó làm mình gợi nhớ thương hiệu BLUE CAVIAR AXIS của Pháp một chút. Bây giở cũng là một loại nước hoa có tiền cũng không mua được. Nó không mắc nhưng khó kiếm. Mình nghĩ INTERLUDE BLACK IRIS MAN giá khoảng $350 còn BLUE CAVIAR AXIS chỉ khoảng $100. Tặng cho những người yêu nước hoa nhé!",1,0.8,Agents agreed at Round 1 on Label 1. Confidence: 0.8,True,1,False,False,False,,,,,,"The comment provides specific, particularized opinions about two perfumes, compares their prices and availability, and recommends them for a specific context (luxurious parties), reinforcing its viewpoint with concrete details. This adds meaningful value to the topic of fragrance recommendations.",Nó làm mình gợi nhớ thương hiệu BLUE CAVIAR AXIS của Pháp một chút... Mình nghĩ INTERLUDE BLACK IRIS MAN giá khoảng $350 còn BLUE CAVIAR AXIS chỉ khoảng $100.,"The comment provides specific, particularized opinions about two perfumes, compares their prices and availability, and recommends INTERLUDE BLACK IRIS MAN for luxury occasions — all reinforcing a viewpoint and contributing meaningful, actionable information to the topic of fragrance selection.",Nó làm mình gợi nhớ thương hiệu BLUE CAVIAR AXIS của Pháp một chút... Giá khoảng $350 còn BLUE CAVIAR AXIS chỉ khoảng $100,1
e61fcea9-3811-58a9-a942-230107ec6925,"Hoàn toàn phản đối. Làm như thế chỉ tạo điều kiện cho các cháu mất tập trung khi học, thậm chí lén lút vào mạng chát chít trong giờ. Không khuyến khích hs đọc sách, chưa kể các gia đình khó khăn lại phải mất thêm 1 khoản chi phí mua điện thoại và duy trì.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces a clear stance against a policy by providing specific, particularized concerns: distraction in class, reduced reading, and financial burden on poor families. These are not emotional outbursts but reasoned, evidence-based objections that contribute meaningfully to the discussion, meeting all criteria for Label 1.","Làm như thế chỉ tạo điều kiện cho các cháu mất tập trung khi học, thậm chí lén lút vào mạng chát chít trong giờ. Không khuyến khích hs đọc sách, chưa kể các gia đình khó khăn lại phải mất thêm 1 khoản chi phí mua điện thoại và duy trì.","The comment reinforces a clear stance against a policy by providing specific, particularized concerns: distraction in class, reduced reading, and financial burden on poor families. These are not mere emotions but detailed, context-rich arguments that contribute meaningfully to the discussion, meeting all criteria for Label 1.","Làm như thế chỉ tạo điều kiện cho các cháu mất tập trung khi học, thậm chí lén lút vào mạng chát chít trong giờ. Không khuyến khích hs đọc sách, chưa kể các gia đình khó khăn lại phải mất thêm 1 khoản chi phí mua điện thoại và duy trì.",1
a6efd138-e5a7-5ec8-a42d-6e83ed68e59c,Lại bão nữa sao ....,0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment expresses only a tired, rhetorical exclamation with no specific information, opinion, or contribution to the topic. It conveys simple surprise or frustration — a common emotional reaction — without reinforcing a viewpoint or promoting discussion. Length is irrelevant; here, brevity reflects emptiness of content. This matches Label 0 criteria.",Lại bão nữa sao ....,"The comment expresses only a reactive, emotional exclamation with no specific information, opinion, or contribution to the topic. It lacks detail, context, or reasoning — merely conveying surprise or fatigue. Simple emotional reactions like this, even if slightly longer, remain non-constructive per guidelines.",Lại bão nữa sao ....,1
b37f5893-57e7-5d3a-8e9a-259d905ce0d2,"Kế hoạch thế này thôi , còn hiệu quả hay không thì phải để thời gian chứng minh. Hy vọng là sẽ tốt hơn",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment expresses a particularized opinion on policy effectiveness, acknowledging uncertainty while reinforcing a measured, evidence-based perspective. It promotes the topic by urging patience and empirical validation, not mere emotion. The phrase explicitly ties evaluation to observable outcomes, meeting Label 1 criteria.","Kế hoạch thế này thôi , còn hiệu quả hay không thì phải để thời gian chứng minh","The comment offers a particularized opinion on policy effectiveness, acknowledging uncertainty while urging evaluation over time — a reasoned, context-rich perspective that promotes discussion. The well-wish 'Hy vọng là sẽ tốt hơn' is secondary; the core is a constructive, evidence-based stance on outcomes, not mere emotion.","Kế hoạch thế này thôi , còn hiệu quả hay không thì phải để thời gian chứng minh",1
8014c8a4-e4c0-545f-b6e1-c49168a6c265,"Miền trung quê tôi.1. Hạn hán gần 3 tháng nay.2. Dịch bệnh 2 tháng nay.3. Bão, lụt lại tới.Haizzza không chi khổ bằng",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides specific, localized evidence of consecutive disasters (drought, disease, floods), reinforcing a point of view about regional suffering. It contributes meaningfully to the topic by detailing real-world conditions, not merely expressing emotion. The structured listing of events adds particularized context, meeting Label 1 criteria.","Miền trung quê tôi.1. Hạn hán gần 3 tháng nay.2. Dịch bệnh 2 tháng nay.3. Bão, lụt lại tới.","The comment lists specific, localized disasters (drought, disease, storms) in Central Vietnam, reinforcing a point of view about regional suffering. It provides particularized, factual details that contribute to awareness of systemic hardship — meeting Label 1 criteria despite emotional tone ('Haizzza'). This is not mere emotion; it’s contextual evidence promoting the topic.","Miền trung quê tôi.1. Hạn hán gần 3 tháng nay.2. Dịch bệnh 2 tháng nay.3. Bão, lụt lại tới.",1
617c9c78-2571-5868-9355-8382eab8d00b,"Theo mình nghĩ, vì là pate chay làm từ các loại nấm và không dùng các chất phụ gia, chất bảo quản nên khi để lâu thì chính các loại nấm sản sinh độc tố, khuẩn, mốc dù đã qua chế biến. Chủ cơ sở sẵn sàng nhận trách nhiệm và đang làm hết sức mình để khắc phục hậu quả là một điều cần động viên vì mình tin họ cũng không thể ngờ nặng dữ vậy chứ không phải biết hậu quả mà vẫn sản xuất gian dối. Thôi thì chúc các bệnh nhân mau khỏe, cơ sở mau vượt qua khó khăn khủng khiếp này.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific, reasoned explanation for the contamination cause (natural toxin growth in mushrooms) and offers a particularized opinion supporting accountability and encouragement — reinforcing the topic with factual context and constructive intent, not mere emotion.","vì là pate chay làm từ các loại nấm và không dùng các chất phụ gia... sản sinh độc tố, khuẩn, mốc... Chủ cơ sở sẵn sàng nhận trách nhiệm... là một điều cần động viên","The comment provides a specific, reasoned explanation for the contamination cause (natural toxin production in mushrooms) and offers a particularized opinion on the business’s responsibility and efforts — reinforcing its viewpoint with factual context. The well-wish at the end is secondary and does not override the substantive analysis.","vì là pate chay làm từ các loại nấm và không dùng các chất phụ gia, chất bảo quản nên khi để lâu thì chính các loại nấm sản sinh độc tố, khuẩn, mốc dù đã qua chế biến... Chủ cơ sở sẵn sàng nhận trách nhiệm và đang làm hết sức mình để khắc phục hậu quả là một điều cần động viên",1
8089ec35-0fd5-548b-be78-0f403e02d5f6,"Chỉ cần thêm kỹ lưỡng 1 chút, chịu khó đeo khẩu trang, sát khuẩn 1 chút nữa rồi mọi người sẽ an toàn. Cố lên Việt Nam ơi!",1,0.8,Agents agreed at Round 1 on Label 1. Confidence: 0.8,True,1,False,False,False,,,,,,"The comment provides specific, actionable advice (wearing masks, disinfecting) to promote safety, reinforcing a protective behavior. It is not a generic well-wish but a targeted suggestion that contributes to public health discussion, meeting Label 1 criteria.","Chỉ cần thêm kỹ lưỡng 1 chút, chịu khó đeo khẩu trang, sát khuẩn 1 chút nữa rồi mọi người sẽ an toàn","The comment provides specific, actionable advice (wearing masks, disinfecting) to promote safety, reinforcing a constructive viewpoint. It’s not a generic well-wish — it offers concrete behavioral guidance tied to public health, directly contributing to the topic’s promotion.","Chỉ cần thêm kỹ lưỡng 1 chút, chịu khó đeo khẩu trang, sát khuẩn 1 chút nữa rồi mọi người sẽ an toàn",1
1b848733-cfec-522a-999f-a307730ca475,"Khi chưa có phân bón hóa học, thuốc bảo vệ thực vật thì cá, tôm, cua, ếch... trên những cánh đồng nhiều nhiều lắm. Giờ thấy bài viết đăng lên thấy nhớ cái thuở ngày xưa",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces the writer’s viewpoint by contrasting past ecological richness with present degradation, using specific examples (cá, tôm, cua, ếch) and contextual memory to promote awareness of agricultural environmental impact — a particularized, information-rich opinion that contributes meaningfully to the topic.","Khi chưa có phân bón hóa học, thuốc bảo vệ thực vật thì cá, tôm, cua, ếch... trên những cánh đồng nhiều nhiều lắm. Giờ thấy bài viết đăng lên thấy nhớ cái thuở ngày xưa","The comment provides specific, particularized observation about ecological change due to agrochemicals, contrasting past biodiversity with present conditions. It reinforces a critical viewpoint on modern farming’s environmental impact, contributing meaningfully to the topic. This is not mere nostalgia—it’s a data-backed contrast promoting awareness.","Khi chưa có phân bón hóa học, thuốc bảo vệ thực vật thì cá, tôm, cua, ếch... trên những cánh đồng nhiều nhiều lắm. Giờ thấy bài viết đăng lên thấy nhớ cái thuở ngày xưa",1
84336b2c-5bad-53a1-a10b-1b5848a85cfa,Mong ông sớm khỏe mạnh ️,0,0.8,Agents agreed at Round 1 on Label 0. Confidence: 0.8,True,1,False,False,False,,,,,,"The comment expresses only a simple well-wish ('Mong ông sớm khỏe mạnh') with no information, opinion, or contribution to the topic. It matches Label 0 criteria: emotional expression without meaningful discussion. Length or tone does not override the absence of substantive content.",Mong ông sớm khỏe mạnh,"The comment expresses a simple well-wish ('Mong ông sớm khỏe mạnh') with no factual information, opinion, or contribution to the topic. It aligns exactly with the Label 0 example 'Cầu mong ông sớm khỏe mạnh' from the guidelines — emotional but non-constructive.",Mong ông sớm khỏe mạnh,1
